timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-11 08:16:00,10.0,43.0,velo_191,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-11 16:57:00,10.0,30.0,velo_203,0.8189692341807061,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-12 01:47:00,10.0,30.0,velo_203,0.8173721006607919,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-12 16:07:00,10.0,23.0,velo_20,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-12 16:57:00,10.0,30.0,velo_24,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-15 14:19:00,10.0,22.0,velo_129,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-15 16:57:00,10.0,30.0,velo_49,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-16 16:07:00,10.0,23.0,velo_188,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-16 16:57:00,10.0,30.0,velo_46,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-17 01:47:00,10.0,30.0,velo_38,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-17 16:57:00,10.0,30.0,velo_183,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-18 09:55:00,10.0,35.0,velo_71,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-18 16:57:00,10.0,30.0,velo_145,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-19 01:47:00,10.0,30.0,velo_145,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-19 16:57:00,10.0,30.0,velo_179,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-22 06:50:00,10.0,16.0,velo_177,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-22 16:57:00,10.0,30.0,velo_94,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-23 16:57:00,10.0,30.0,velo_114,0.98095924344616,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-23 20:29:00,10.0,35.0,velo_114,0.98095924344616,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-24 01:47:00,10.0,30.0,velo_144,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-24 16:57:00,10.0,30.0,velo_58,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-25 16:59:00,10.0,30.0,velo_170,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-25 17:00:00,10.0,30.0,velo_170,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-26 01:47:00,10.0,30.0,velo_87,0.45,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-26 05:41:00,10.0,23.0,velo_143,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-26 05:50:00,10.0,22.0,velo_196,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-26 16:57:00,10.0,30.0,velo_165,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-27 19:52:00,10.0,27.0,velo_94,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-29 16:57:00,10.0,30.0,velo_110,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-30 16:57:00,10.0,30.0,velo_181,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-30 18:30:00,10.0,43.0,velo_199,0.7525718291709979,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-31 01:47:00,10.0,30.0,velo_188,0.45,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-31 05:50:00,10.0,22.0,velo_196,0.85,prendre,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
2018-01-31 16:57:00,10.0,30.0,velo_111,0.85,deposer,(lon:0.00 lat:1.00),(lon:1.00 lat:4.00)
